date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:33:31	331/331	---M-Z	200	added ('OK')	text/plain	date:Sat,%2025%20Feb%202023%2013:30:16%20GMT	https://www.sheffieldigem.com/robots.txt		(from )
13:33:31	89068/89068	---M-Z	200	added ('OK')	text/html	etag:W/%22da5565f4c62a9a506c3180cdd6d32bd1%22	https://www.sheffieldigem.com/	./Sheffield%20iGEM/www.sheffieldigem.com/index.html	(from )
13:34:25	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Sat,%2025%20Feb%202023%2013:34:01%20GMT	http://static1.squarespace.com/static/59427d3cd2b857e783255062/t/614b727b3b152725345e59ba/1632334459788/242405991_999541444232753_5485604915236322226_n.png?format=1500w	./Sheffield%20iGEM/static1.squarespace.com/static/59427d3cd2b857e783255062/t/614b727b3b152725345e59ba/1632334459788/242405991_999541444232753_5485604915236322226_n.126f7.delayed	(from https://www.sheffieldigem.com/)
13:34:25	8/8	---M--	200	added ('OK')	text/html	date:Sat,%2025%20Feb%202023%2013:34:24%20GMT	https://images.squarespace-cdn.com/	./Sheffield%20iGEM/images.squarespace-cdn.com/index.html	(from https://www.sheffieldigem.com/)
13:34:25	14025/14025	---M-Z	-1	error ('Error%20when%20decompressing')	text/javascript	etag:%22848ddcc7a5193f9dbeb177386b6c0dda%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	./Sheffield%20iGEM/assets.squarespace.com/@sqs/polyfiller/1.6/legacy.2.delayed	(from https://www.sheffieldigem.com/)
13:34:25	6229/6229	---M--	200	added ('OK')	image/png	etag:CLzoyJyUk/MCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/dee088ae-132c-45ee-aa7d-3892490494ab/favicon.ico?format=100w	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/dee088ae-132c-45ee-aa7d-3892490494ab/favicon.0fc89.delayed	(from https://www.sheffieldigem.com/)
13:34:31	46443/46443	---M-Z	200	added ('OK')	text/javascript	etag:%228ca491e67b4249020df430f9d6df3835%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-f9b67b092b83798ea51d6-min.en-US.js	./Sheffield%20iGEM/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-f9b67b092b83798ea51d6-min.en-US.js	(from https://www.sheffieldigem.com/)
13:34:31	117609/117609	---M-Z	200	added ('OK')	text/javascript	etag:%22fe0d53a94823df972dbf107bf190771a%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	./Sheffield%20iGEM/assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	(from https://www.sheffieldigem.com/)
13:34:33	121914/121914	---M-Z	200	added ('OK')	text/javascript	etag:%220da90896a2a05c2a8d1acf3d60dbc2f5%22	http://assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-56fdc0b6309d3f37f75e8-min.en-US.js	./Sheffield%20iGEM/assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-56fdc0b6309d3f37f75e8-min.en-US.js	(from https://www.sheffieldigem.com/)
13:34:48	245972/245972	---M-Z	200	added ('OK')	text/javascript	etag:%22c2eaed67533f1f0934474b49b2beed46%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-0fda8ea0a0cf92af6b92e-min.en-US.js	./Sheffield%20iGEM/assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-0fda8ea0a0cf92af6b92e-min.en-US.js	(from https://www.sheffieldigem.com/)
13:34:48	589307/589307	---M-Z	200	added ('OK')	text/javascript	etag:%2277a546c78e5335ac223ce347591cf662%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-5082e2dab696b020ac83a-min.en-US.js	./Sheffield%20iGEM/assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-5082e2dab696b020ac83a-min.en-US.js	(from https://www.sheffieldigem.com/)
13:35:00	249418/249418	---M-Z	200	added ('OK')	text/javascript	etag:%2283a59200bb7fcb5fcc9df2c61c2a8c08%22	http://assets.squarespace.com/universal/scripts-compressed/performance-28e7aebe94225014d2fdc-min.en-US.js	./Sheffield%20iGEM/assets.squarespace.com/universal/scripts-compressed/performance-28e7aebe94225014d2fdc-min.en-US.js	(from https://www.sheffieldigem.com/)
13:35:38	751019/751019	---M-Z	200	added ('OK')	text/javascript	etag:%22c375fa447f500dd99cba8585c7be7919%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-d4c8824f34d7c03a6c155-min.en-US.js	./Sheffield%20iGEM/assets.squarespace.com/universal/scripts-compressed/common-vendors-d4c8824f34d7c03a6c155-min.en-US.js	(from https://www.sheffieldigem.com/)
13:35:52	70376/70376	---M-Z	200	added ('OK')	text/html	etag:W/%22cd64053070c66c33481f604260f60c21%22	https://www.sheffieldigem.com/team	./Sheffield%20iGEM/www.sheffieldigem.com/team.html	(from https://www.sheffieldigem.com/)
13:35:53	58902/58902	---M-Z	200	added ('OK')	text/html	etag:W/%22297ebd3deb1033abd2d7ec9f8acd2d85--gzip%22	https://www.sheffieldigem.com/our-projects	./Sheffield%20iGEM/www.sheffieldigem.com/our-projects.html	(from https://www.sheffieldigem.com/)
13:35:58	1722221/1722221	---M-Z	200	added ('OK')	text/javascript	etag:%2204a7e383f2b66a188ce4d1ce56311aeb%22	http://assets.squarespace.com/universal/scripts-compressed/common-2aa3b3e4ef45de1c28a90-min.en-US.js	./Sheffield%20iGEM/assets.squarespace.com/universal/scripts-compressed/common-2aa3b3e4ef45de1c28a90-min.en-US.js	(from https://www.sheffieldigem.com/)
13:35:58	49888/49888	---M-Z	200	added ('OK')	text/html	etag:W/%2251484a87a7b72ebf5ea0e91c7f355bad%22	https://www.sheffieldigem.com/our-labs	./Sheffield%20iGEM/www.sheffieldigem.com/our-labs.html	(from https://www.sheffieldigem.com/)
13:35:58	54357/54357	---M-Z	200	added ('OK')	text/html	etag:W/%225e2abb7520be7adc854cc5338178843d--gzip%22	https://www.sheffieldigem.com/about-igem	./Sheffield%20iGEM/www.sheffieldigem.com/about-igem.html	(from https://www.sheffieldigem.com/)
13:35:58	523567/523567	---M-Z	200	added ('OK')	text/css	date:Sat,%2025%20Feb%202023%2013:34:49%20GMT	https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css	./Sheffield%20iGEM/static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css	(from https://www.sheffieldigem.com/)
13:35:59	51980/51980	---M-Z	200	added ('OK')	text/html	etag:W/%22861db929a227619d144eaa1cec3c46f5%22	https://www.sheffieldigem.com/faqs	./Sheffield%20iGEM/www.sheffieldigem.com/faqs.html	(from https://www.sheffieldigem.com/)
13:36:00	79006/79006	---M-Z	200	added ('OK')	text/html	etag:W/%221454ac869de928e3017a311145111001--gzip%22	https://www.sheffieldigem.com/jamboree	./Sheffield%20iGEM/www.sheffieldigem.com/jamboree.html	(from https://www.sheffieldigem.com/)
13:36:02	63829/63829	---M-Z	200	added ('OK')	text/html	etag:W/%22779e58ae8da77f0bab25d87d17e7abbf%22	https://www.sheffieldigem.com/get-involved	./Sheffield%20iGEM/www.sheffieldigem.com/get-involved.html	(from https://www.sheffieldigem.com/)
13:36:10	113172/113172	---M--	200	added ('OK')	image/png	etag:CIfcz9uXk/MCEAE=	http://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/e2b873bd-e30e-4d33-a95b-732c7e23b9f6/242405991_999541444232753_5485604915236322226_n.png?format=1500w	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/e2b873bd-e30e-4d33-a95b-732c7e23b9f6/242405991_999541444232753_5485604915236322226_n26f7.png	(from https://www.sheffieldigem.com/)
13:36:11	1494746/1494746	---M--	200	added ('OK')	image/jpeg	etag:CKPls+mWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125523931-P7P908UI7T38JCCV32XH/1.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125523931-P7P908UI7T38JCCV32XH/1.jpg	(from https://www.sheffieldigem.com/)
13:36:11	693812/693812	---M--	200	added ('OK')	image/jpeg	etag:CMmPv4KWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125497241-MSSV84LVOJISPUH029WX/1a.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125497241-MSSV84LVOJISPUH029WX/1a.jpg	(from https://www.sheffieldigem.com/)
13:36:11	304321/304321	---M--	200	added ('OK')	image/jpeg	etag:CKSIis2WousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1579916480675-ZDGX7YSDE9ZWQ6MYS0CY/78337857_10218168741708273_7963041809720934400_o.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1579916480675-ZDGX7YSDE9ZWQ6MYS0CY/78337857_10218168741708273_7963041809720934400_o.jpg	(from https://www.sheffieldigem.com/)
13:36:11	854468/854468	---M--	200	added ('OK')	image/jpeg	etag:CIXKuPiWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125537579-3VX86QP4HYMJ0TD7OAI8/1ab.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125537579-3VX86QP4HYMJ0TD7OAI8/1ab.jpg	(from https://www.sheffieldigem.com/)
13:36:13	752796/752796	---M--	200	added ('OK')	image/jpeg	etag:CP3ugOqWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1573661577660-JELLQCOF9QOLHOONNVYK/49055377798_35409c4823_o.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1573661577660-JELLQCOF9QOLHOONNVYK/49055377798_35409c4823_o.jpg	(from https://www.sheffieldigem.com/)
13:36:14	543464/543464	---M--	200	added ('OK')	image/jpeg	etag:CPuG1OeVousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125578401-2RD8W6JLHTVFXN52N364/1ad.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125578401-2RD8W6JLHTVFXN52N364/1ad.jpg	(from https://www.sheffieldigem.com/)
13:36:15	464263/464263	---M--	200	added ('OK')	image/jpeg	etag:CPXCmLSWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1544713335949-YJZH8BWY0N5WSDC5PVZ0/jamboree6.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1544713335949-YJZH8BWY0N5WSDC5PVZ0/jamboree6.jpg	(from https://www.sheffieldigem.com/)
13:36:16	631924/631924	---M--	200	added ('OK')	image/jpeg	etag:CJWhsq+WousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1544713439163-TX2DURHWWUI6VANN5E82/3.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1544713439163-TX2DURHWWUI6VANN5E82/3.jpg	(from https://www.sheffieldigem.com/)
13:36:17	760113/760113	---M--	200	added ('OK')	image/jpeg	etag:CIylwdaWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125718980-FTITT8T6Y61EJDD6J2RX/1ai.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125718980-FTITT8T6Y61EJDD6J2RX/1ai.jpg	(from https://www.sheffieldigem.com/)
13:36:18	647078/647078	---M--	200	added ('OK')	image/jpeg	etag:CMa37Y+WousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125633914-7M6CHRN7RKHFWNCTDRRP/1af.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125633914-7M6CHRN7RKHFWNCTDRRP/1af.jpg	(from https://www.sheffieldigem.com/)
13:36:19	647230/647230	---M--	200	added ('OK')	image/jpeg	etag:CNS7iOeVousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125747635-3MDCYRJJPCRNH13FF1LW/1ak.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498125747635-3MDCYRJJPCRNH13FF1LW/1ak.jpg	(from https://www.sheffieldigem.com/)
13:36:19	1225/1225	---M--	200	added ('OK')	image/png	etag:CP+dyuiWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1568117771931-TJCZGTCLJE66CKTG4RIG/Apply+Now.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1568117771931-TJCZGTCLJE66CKTG4RIG/Apply+Now.png	(from https://www.sheffieldigem.com/)
13:36:20	67363/67363	---M--	200	added ('OK')	image/jpeg	etag:CJvxjfuWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498572433255-VEHXJ9BAC0AV5U4MU3TF/team.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498572433255-VEHXJ9BAC0AV5U4MU3TF/team.jpg	(from https://www.sheffieldigem.com/)
13:36:21	60401/60401	---M--	200	added ('OK')	image/png	etag:CICL0L6WousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498735513196-IM7P1XF2TZU8BBY4PSBH/sheffield_igem_2016_logo.PNG	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498735513196-IM7P1XF2TZU8BBY4PSBH/sheffield_igem_2016_logo.png	(from https://www.sheffieldigem.com/)
13:38:28	231315/231315	---M--	200	added ('OK')	image/jpeg	etag:CJ+Jx9qXpOsCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1597734196235-0Z91WD1RCFITDIO15F10/78778034_10218168728627946_9006958268420980736_o.jpg	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1597734196235-0Z91WD1RCFITDIO15F10/78778034_10218168728627946_9006958268420980736_o.jpg	(from https://www.sheffieldigem.com/)
13:38:29	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2025%20Feb%202023%2013:38:28%20UTC	https://www.sheffieldigem.com/%22https://player.vimeo.com/video/119981367?wmode=opaque&amp;api=1\%22	./Sheffield%20iGEM/www.sheffieldigem.com/_https_/player.vimeo.com/video/119981367.23f0ec.delayed	(from https://www.sheffieldigem.com/)
13:38:29	42932/42932	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2268e7b78d20c53a1534f00e565c4a5b9c%22	https://www.sheffieldigem.com/%22https://player.vimeo.com/video/119981367?wmode=opaque&api=1%22	./Sheffield%20iGEM/www.sheffieldigem.com/_https_/player.vimeo.com/video/119981367.24fbba.delayed	(from https://www.sheffieldigem.com/)
13:38:34	43418/43418	---M--	200	added ('OK')	image/png	etag:CJD8/7uWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563031014-M7FN7M5HDZ9CDD7F8XJV/uni_of_sheff_logo.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563031014-M7FN7M5HDZ9CDD7F8XJV/uni_of_sheff_logo.png	(from https://www.sheffieldigem.com/)
13:38:37	11240/11240	---M--	200	added ('OK')	image/png	etag:CPjJt+2VousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563024952-RIZIQXOIF4D07EX3Q1ZJ/bbsrc_logo_cropped.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563024952-RIZIQXOIF4D07EX3Q1ZJ/bbsrc_logo_cropped.png	(from https://www.sheffieldigem.com/)
13:38:38	33324/33324	---M--	200	added ('OK')	image/png	etag:CI/pg+KWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563025989-I2CB25G0WO38U7U6U3ME/doctoral_academy_logo_cropped.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563025989-I2CB25G0WO38U7U6U3ME/doctoral_academy_logo_cropped.png	(from https://www.sheffieldigem.com/)
13:38:42	83449/83449	---M--	200	added ('OK')	image/png	etag:CPanhOqWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563026155-U14LNXZT32R897Z4MM4G/enterprise_logo_cropped.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563026155-U14LNXZT32R897Z4MM4G/enterprise_logo_cropped.png	(from https://www.sheffieldigem.com/)
13:38:47	865438/865438	---M--	200	added ('OK')	image/png	etag:CLK6nOOWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563031021-8LDPDLQI1NLW1351VPHN/grantham_centre_logo_cropped.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563031021-8LDPDLQI1NLW1351VPHN/grantham_centre_logo_cropped.png	(from https://www.sheffieldigem.com/)
13:38:47	9192/9192	---M--	200	added ('OK')	image/png	etag:CK+B87mWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563026467-AU2U4CWR1PADLCDSY4L2/insigneo_logo_cropped_new.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563026467-AU2U4CWR1PADLCDSY4L2/insigneo_logo_cropped_new.png	(from https://www.sheffieldigem.com/)
13:38:50	60015/60015	---M--	200	added ('OK')	image/png	etag:COnkzs6WousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563029732-Q1E9JABLXSM8XKSFBZF8/neb_logo_cropped.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563029732-Q1E9JABLXSM8XKSFBZF8/neb_logo_cropped.png	(from https://www.sheffieldigem.com/)
13:38:50	82617/82617	---M--	200	added ('OK')	image/png	etag:CJC9q92WousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563025412-4JZ1OWY61L0CNJIAKZRX/alumni_logo_cropped.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1498563025412-4JZ1OWY61L0CNJIAKZRX/alumni_logo_cropped.png	(from https://www.sheffieldigem.com/)
13:38:52	15189/15189	---M--	200	added ('OK')	image/png	etag:CM3FjriWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1499245287136-QHVTN2VD7XSXGTNOL3MP/IDT_Logo.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1499245287136-QHVTN2VD7XSXGTNOL3MP/IDT_Logo.png	(from https://www.sheffieldigem.com/)
13:38:55	14018/14018	---M--	200	added ('OK')	image/png	etag:CPvwpfmWousCEAE=	https://images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1499245483789-EIV4B7G7M37PIK9JVJ9L/epsrc.png	./Sheffield%20iGEM/images.squarespace-cdn.com/content/v1/59427d3cd2b857e783255062/1499245483789-EIV4B7G7M37PIK9JVJ9L/epsrc.png	(from https://www.sheffieldigem.com/)
13:39:06	56921/56921	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2025%20Feb%202023%2013:39:05%20GMT	https://static1.squarespace.com/static/ta/52a74d9ae4b0253945d2aee9/1043/scripts/site-bundle.js	./Sheffield%20iGEM/static1.squarespace.com/static/ta/52a74d9ae4b0253945d2aee9/1043/scripts/site-bundle.js	(from https://www.sheffieldigem.com/)
13:39:07	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Feb%202023%2013:39:06%20GMT	https://images.squarespace-cdn.com/robots.txt		(from https://www.sheffieldigem.com/)
13:39:07	113172/113172	---M--	200	added ('OK')	image/png	etag:CIfcz9uXk/MCEAE=	https://images.squarespace-cdn.com/content/59427d3cd2b857e783255062/e2b873bd-e30e-4d33-a95b-732c7e23b9f6/242405991_999541444232753_5485604915236322226_n.png?content-type=image%2Fpng	./Sheffield%20iGEM/static1.squarespace.com/static/59427d3cd2b857e783255062/t/614b727b3b152725345e59ba/1632334459788/242405991_999541444232753_5485604915236322226_n.126f7.delayed	(from https://www.sheffieldigem.com/)
13:39:09	1262/1262	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/error-dark.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:09	1676/1676	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:10	1219/1219	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:01%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/play-button.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:11	2909/2909	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:12	2968/2968	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:13	3097/3097	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:14	3051/3051	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:56%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:15	3420/3420	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:11%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:16	1042/1042	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:17	990/990	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:10%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:18	1057/1057	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:19	1048/1048	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:20	3072/3072	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:21	3374/3374	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:22	3010/3010	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:06%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
13:39:23	3216/3216	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	./Sheffield%20iGEM/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from https://static1.squarespace.com/static/sitecss/59427d3cd2b857e783255062/54/52a74dafe4b073a80cd253c5/59427d3cd2b857e783255068/1043/site.css)
